X;Y;Z
-0.00001786;0.00000892;-0.00015220
-0.00001790;0.00000900;-0.00015211
-0.00001782;0.00000901;-0.00015211
-0.00001775;0.00000886;-0.00015208
-0.00001785;0.00000876;-0.00015204
-0.00001814;0.00000869;-0.00015212
-0.00001843;0.00000858;-0.00015228
-0.00001857;0.00000849;-0.00015223
-0.00001851;0.00000830;-0.00015208
-0.00001837;0.00000813;-0.00015208
-0.00001829;0.00000797;-0.00015207
-0.00001833;0.00000784;-0.00015199
-0.00001835;0.00000774;-0.00015203
-0.00001826;0.00000767;-0.00015214
-0.00001818;0.00000761;-0.00015211
-0.00001801;0.00000754;-0.00015208
-0.00001775;0.00000742;-0.00015208
-0.00001773;0.00000729;-0.00015202
-0.00001790;0.00000723;-0.00015198
-0.00001819;0.00000723;-0.00015211
-0.00001854;0.00000729;-0.00015222
-0.00001902;0.00000737;-0.00015232
-0.00001950;0.00000750;-0.00015248
-0.00001983;0.00000767;-0.00015267
-0.00001997;0.00000782;-0.00015260
-0.00001997;0.00000788;-0.00015254
-0.00001994;0.00000794;-0.00015258
-0.00001995;0.00000802;-0.00015259
-0.00001997;0.00000814;-0.00015256
-0.00002001;0.00000825;-0.00015270
-0.00002001;0.00000829;-0.00015280
-0.00001987;0.00000828;-0.00015274
-0.00001965;0.00000816;-0.00015259
-0.00001937;0.00000792;-0.00015252
-0.00001913;0.00000759;-0.00015238
-0.00001895;0.00000729;-0.00015219
-0.00001901;0.00000703;-0.00015224
-0.00001917;0.00000699;-0.00015239
-0.00001954;0.00000714;-0.00015248
-0.00001985;0.00000743;-0.00015267
-0.00002006;0.00000774;-0.00015288
-0.00002009;0.00000797;-0.00015286
-0.00002002;0.00000810;-0.00015279
-0.00001998;0.00000809;-0.00015287
-0.00001994;0.00000800;-0.00015287
-0.00001993;0.00000788;-0.00015274
-0.00001983;0.00000771;-0.00015271
-0.00001973;0.00000758;-0.00015271
-0.00001970;0.00000749;-0.00015266
-0.00001977;0.00000746;-0.00015268
-0.00001987;0.00000753;-0.00015284
-0.00001994;0.00000767;-0.00015288
-0.00002002;0.00000782;-0.00015283
-0.00002005;0.00000792;-0.00015290
-0.00002005;0.00000792;-0.00015296
-0.00001999;0.00000792;-0.00015283
-0.00001990;0.00000801;-0.00015279
-0.00001983;0.00000820;-0.00015286
-0.00001973;0.00000834;-0.00015279
-0.00001962;0.00000840;-0.00015271
-0.00001959;0.00000832;-0.00015274
-0.00001953;0.00000822;-0.00015275
-0.00001955;0.00000809;-0.00015267
-0.00001958;0.00000798;-0.00015270
-0.00001954;0.00000777;-0.00015270
-0.00001943;0.00000750;-0.00015255
-0.00001935;0.00000721;-0.00015248
-0.00001933;0.00000699;-0.00015258
-0.00001935;0.00000685;-0.00015258
-0.00001943;0.00000677;-0.00015251
-0.00001945;0.00000675;-0.00015256
-0.00001942;0.00000677;-0.00015263
-0.00001947;0.00000679;-0.00015256
-0.00001954;0.00000685;-0.00015264
-0.00001963;0.00000687;-0.00015276
-0.00001967;0.00000685;-0.00015271
-0.00001958;0.00000681;-0.00015262
-0.00001947;0.00000667;-0.00015266
-0.00001939;0.00000659;-0.00015266
-0.00001934;0.00000645;-0.00015258
-0.00001930;0.00000627;-0.00015260
-0.00001925;0.00000607;-0.00015268
-0.00001919;0.00000583;-0.00015264
-0.00001921;0.00000559;-0.00015262
-0.00001915;0.00000538;-0.00015275
-0.00001914;0.00000521;-0.00015275
-0.00001911;0.00000509;-0.00015268
-0.00001910;0.00000505;-0.00015275
-0.00001907;0.00000506;-0.00015279
-0.00001914;0.00000511;-0.00015280
-0.00001934;0.00000526;-0.00015291
-0.00001951;0.00000539;-0.00015308
-0.00001967;0.00000551;-0.00015307
-0.00001973;0.00000557;-0.00015304
-0.00001970;0.00000559;-0.00015312
-0.00001969;0.00000557;-0.00015312
-0.00001965;0.00000549;-0.00015306
-0.00001962;0.00000531;-0.00015315
-0.00001961;0.00000513;-0.00015323
-0.00001961;0.00000493;-0.00015320
-0.00001965;0.00000473;-0.00015324
-0.00001965;0.00000460;-0.00015340
-0.00001971;0.00000450;-0.00015344
-0.00001974;0.00000447;-0.00015342
-0.00001985;0.00000454;-0.00015352
-0.00001979;0.00000456;-0.00015358
-0.00001975;0.00000451;-0.00015347
-0.00001965;0.00000435;-0.00015346
-0.00001957;0.00000419;-0.00015355
-0.00001954;0.00000399;-0.00015356
-0.00001954;0.00000388;-0.00015354
-0.00001957;0.00000386;-0.00015362
-0.00001954;0.00000394;-0.00015362
-0.00001946;0.00000408;-0.00015346
-0.00001943;0.00000430;-0.00015344
-0.00001942;0.00000450;-0.00015348
-0.00001941;0.00000462;-0.00015339
-0.00001941;0.00000471;-0.00015334
-0.00001935;0.00000471;-0.00015338
-0.00001930;0.00000482;-0.00015335
-0.00001934;0.00000485;-0.00015328
-0.00001934;0.00000483;-0.00015336
-0.00001939;0.00000490;-0.00015344
-0.00001937;0.00000509;-0.00015332
-0.00001938;0.00000541;-0.00015324
-0.00001929;0.00000583;-0.00015324
-0.00001925;0.00000619;-0.00015319
-0.00001925;0.00000638;-0.00015312
-0.00001911;0.00000642;-0.00015315
-0.00001898;0.00000643;-0.00015308
-0.00001890;0.00000643;-0.00015296
-0.00001891;0.00000651;-0.00015306
-0.00001906;0.00000659;-0.00015319
-0.00001918;0.00000663;-0.00015319
-0.00001925;0.00000654;-0.00015320
-0.00001930;0.00000646;-0.00015335
-0.00001934;0.00000643;-0.00015335
-0.00001934;0.00000653;-0.00015327
-0.00001930;0.00000654;-0.00015331
-0.00001929;0.00000661;-0.00015336
-0.00001933;0.00000675;-0.00015330
-0.00001930;0.00000701;-0.00015331
-0.00001927;0.00000738;-0.00015339
-0.00001930;0.00000779;-0.00015338
-0.00001945;0.00000801;-0.00015342
-0.00001958;0.00000800;-0.00015358
-0.00001969;0.00000790;-0.00015362
-0.00001965;0.00000793;-0.00015351
-0.00001965;0.00000813;-0.00015355
-0.00001965;0.00000838;-0.00015367
-0.00001966;0.00000857;-0.00015364
-0.00001961;0.00000873;-0.00015358
-0.00001951;0.00000892;-0.00015364
-0.00001937;0.00000920;-0.00015363
-0.00001931;0.00000948;-0.00015358
-0.00001927;0.00000964;-0.00015371
-0.00001927;0.00000976;-0.00015390
-0.00001925;0.00000988;-0.00015386
-0.00001911;0.00000998;-0.00015380
-0.00001899;0.00001002;-0.00015386
-0.00001903;0.00001002;-0.00015388
-0.00001917;0.00000996;-0.00015386
-0.00001921;0.00000998;-0.00015394
-0.00001918;0.00001005;-0.00015400
-0.00001921;0.00001018;-0.00015398
-0.00001930;0.00001024;-0.00015408
-0.00001937;0.00001029;-0.00015418
-0.00001930;0.00001036;-0.00015411
-0.00001929;0.00001036;-0.00015407
-0.00001929;0.00001034;-0.00015419
-0.00001933;0.00001028;-0.00015419
-0.00001934;0.00001014;-0.00015408
-0.00001930;0.00001004;-0.00015408
-0.00001927;0.00001008;-0.00015410
-0.00001913;0.00001024;-0.00015402
-0.00001902;0.00001041;-0.00015400
-0.00001898;0.00001056;-0.00015410
-0.00001898;0.00001062;-0.00015407
-0.00001897;0.00001060;-0.00015396
-0.00001891;0.00001060;-0.00015398
-0.00001883;0.00001065;-0.00015395
-0.00001881;0.00001077;-0.00015388
-0.00001878;0.00001073;-0.00015396
-0.00001875;0.00001064;-0.00015402
-0.00001870;0.00001057;-0.00015386
-0.00001869;0.00001060;-0.00015375
-0.00001861;0.00001068;-0.00015382
-0.00001854;0.00001081;-0.00015375
-0.00001849;0.00001086;-0.00015352
-0.00001845;0.00001080;-0.00015346
-0.00001845;0.00001077;-0.00015354
-0.00001841;0.00001081;-0.00015347
-0.00001833;0.00001092;-0.00015348
-0.00001822;0.00001103;-0.00015358
-0.00001803;0.00001113;-0.00015347
-0.00001778;0.00001128;-0.00015334
-0.00001743;0.00001149;-0.00015334
-0.00001721;0.00001167;-0.00015339
-0.00001710;0.00001179;-0.00015334
-0.00001707;0.00001177;-0.00015331
-0.00001706;0.00001163;-0.00015336
-0.00001710;0.00001139;-0.00015323
-0.00001723;0.00001113;-0.00015312
-0.00001733;0.00001090;-0.00015315
-0.00001731;0.00001084;-0.00015316
-0.00001725;0.00001085;-0.00015306
-0.00001710;0.00001092;-0.00015307
-0.00001692;0.00001105;-0.00015314
-0.00001676;0.00001127;-0.00015311
-0.00001664;0.00001140;-0.00015315
-0.00001663;0.00001145;-0.00015324
-0.00001667;0.00001143;-0.00015322
-0.00001675;0.00001133;-0.00015314
-0.00001675;0.00001113;-0.00015312
-0.00001666;0.00001107;-0.00015314
-0.00001651;0.00001111;-0.00015308
-0.00001648;0.00001123;-0.00015307
-0.00001648;0.00001124;-0.00015319
-0.00001654;0.00001128;-0.00015320
-0.00001659;0.00001128;-0.00015316
-0.00001659;0.00001129;-0.00015324
-0.00001652;0.00001131;-0.00015327
-0.00001648;0.00001133;-0.00015320
-0.00001652;0.00001128;-0.00015320
-0.00001654;0.00001124;-0.00015328
-0.00001656;0.00001123;-0.00015324
-0.00001658;0.00001127;-0.00015323
-0.00001656;0.00001133;-0.00015332
-0.00001656;0.00001139;-0.00015335
-0.00001656;0.00001143;-0.00015328
-0.00001652;0.00001145;-0.00015334
-0.00001642;0.00001152;-0.00015342
-0.00001635;0.00001159;-0.00015338
-0.00001634;0.00001164;-0.00015335
-0.00001636;0.00001159;-0.00015346
-0.00001643;0.00001160;-0.00015346
-0.00001646;0.00001165;-0.00015340
-0.00001638;0.00001169;-0.00015350
-0.00001624;0.00001175;-0.00015351
-0.00001618;0.00001180;-0.00015343
-0.00001620;0.00001173;-0.00015343
-0.00001623;0.00001167;-0.00015348
-0.00001612;0.00001163;-0.00015342
-0.00001607;0.00001165;-0.00015335
-0.00001603;0.00001159;-0.00015336
-0.00001602;0.00001157;-0.00015335
-0.00001598;0.00001155;-0.00015331
-0.00001598;0.00001148;-0.00015331
-0.00001592;0.00001145;-0.00015332
-0.00001586;0.00001144;-0.00015326
-0.00001588;0.00001133;-0.00015322
-0.00001594;0.00001117;-0.00015323
-0.00001598;0.00001109;-0.00015318
-0.00001598;0.00001105;-0.00015311
-0.00001610;0.00001101;-0.00015318
-0.00001618;0.00001100;-0.00015323
-0.00001616;0.00001103;-0.00015315
-0.00001594;0.00001101;-0.00015310
-0.00001562;0.00001100;-0.00015311
-0.00001532;0.00001097;-0.00015303
-0.00001520;0.00001092;-0.00015292
-0.00001518;0.00001073;-0.00015291
-0.00001528;0.00001053;-0.00015288
-0.00001534;0.00001041;-0.00015276
-0.00001527;0.00001034;-0.00015278
-0.00001512;0.00001033;-0.00015282
-0.00001492;0.00001038;-0.00015276
-0.00001484;0.00001036;-0.00015271
-0.00001484;0.00001025;-0.00015274
-0.00001492;0.00001024;-0.00015274
-0.00001500;0.00001021;-0.00015266
-0.00001504;0.00001017;-0.00015271
-0.00001498;0.00001016;-0.00015272
-0.00001480;0.00001014;-0.00015262
-0.00001463;0.00001004;-0.00015256
-0.00001446;0.00000992;-0.00015263
-0.00001431;0.00000988;-0.00015259
-0.00001419;0.00000985;-0.00015251
-0.00001403;0.00000985;-0.00015259
-0.00001388;0.00000994;-0.00015260
-0.00001371;0.00001002;-0.00015255
-0.00001356;0.00001002;-0.00015258
-0.00001351;0.00001000;-0.00015263
-0.00001345;0.00000997;-0.00015256
-0.00001345;0.00000997;-0.00015256
-0.00001343;0.00000990;-0.00015259
-0.00001341;0.00000992;-0.00015259
-0.00001343;0.00000997;-0.00015251
-0.00001337;0.00001000;-0.00015259
-0.00001331;0.00001006;-0.00015266
-0.00001315;0.00001014;-0.00015262
-0.00001295;0.00001020;-0.00015263
-0.00001275;0.00001021;-0.00015272
-0.00001265;0.00001025;-0.00015272
-0.00001264;0.00001026;-0.00015264
-0.00001267;0.00001021;-0.00015268
-0.00001265;0.00001024;-0.00015272
-0.00001263;0.00001029;-0.00015267
-0.00001248;0.00001028;-0.00015268
-0.00001243;0.00001021;-0.00015274
-0.00001241;0.00001010;-0.00015266
-0.00001247;0.00001000;-0.00015260
-0.00001249;0.00000993;-0.00015264
-0.00001239;0.00000998;-0.00015266
-0.00001224;0.00001009;-0.00015267
-0.00001196;0.00001017;-0.00015276
-0.00001176;0.00001022;-0.00015288
-0.00001152;0.00001032;-0.00015291
-0.00001141;0.00001038;-0.00015291
-0.00001139;0.00001040;-0.00015298
-0.00001137;0.00001046;-0.00015296
-0.00001137;0.00001057;-0.00015296
-0.00001129;0.00001066;-0.00015308
-0.00001104;0.00001080;-0.00015319
-0.00001081;0.00001090;-0.00015323
-0.00001066;0.00001090;-0.00015327
-0.00001060;0.00001085;-0.00015335
-0.00001058;0.00001086;-0.00015330
-0.00001053;0.00001086;-0.00015327
-0.00001044;0.00001088;-0.00015336
-0.00001032;0.00001088;-0.00015344
-0.00001024;0.00001095;-0.00015342
-0.00001020;0.00001101;-0.00015346
-0.00001024;0.00001113;-0.00015354
-0.00001026;0.00001132;-0.00015358
-0.00001026;0.00001151;-0.00015363
-0.00001014;0.00001167;-0.00015383
-0.00000993;0.00001191;-0.00015402
-0.00000962;0.00001220;-0.00015420
-0.00000936;0.00001232;-0.00015447
-0.00000920;0.00001245;-0.00015459
-0.00000916;0.00001243;-0.00015455
-0.00000918;0.00001231;-0.00015444
-0.00000926;0.00001207;-0.00015438
-0.00000926;0.00001189;-0.00015427
-0.00000926;0.00001171;-0.00015419
-0.00000914;0.00001152;-0.00015424
-0.00000908;0.00001149;-0.00015428
-0.00000900;0.00001160;-0.00015431
-0.00000901;0.00001171;-0.00015439
-0.00000904;0.00001189;-0.00015454
-0.00000904;0.00001213;-0.00015459
-0.00000902;0.00001220;-0.00015464
-0.00000898;0.00001225;-0.00015478
-0.00000890;0.00001236;-0.00015491
-0.00000881;0.00001249;-0.00015498
-0.00000868;0.00001257;-0.00015515
-0.00000857;0.00001264;-0.00015531
-0.00000850;0.00001275;-0.00015534
-0.00000842;0.00001280;-0.00015543
-0.00000837;0.00001287;-0.00015558
-0.00000830;0.00001293;-0.00015565
-0.00000821;0.00001297;-0.00015567
-0.00000818;0.00001291;-0.00015578
-0.00000812;0.00001289;-0.00015587
-0.00000797;0.00001291;-0.00015591
-0.00000784;0.00001291;-0.00015603
-0.00000770;0.00001289;-0.00015621
-0.00000761;0.00001295;-0.00015629
-0.00000750;0.00001303;-0.00015641
-0.00000738;0.00001311;-0.00015663
-0.00000723;0.00001327;-0.00015690
-0.00000707;0.00001351;-0.00015711
-0.00000690;0.00001363;-0.00015737
-0.00000681;0.00001373;-0.00015759
-0.00000671;0.00001385;-0.00015771
-0.00000659;0.00001391;-0.00015786
-0.00000649;0.00001395;-0.00015812
-0.00000637;0.00001403;-0.00015833
-0.00000618;0.00001411;-0.00015848
-0.00000610;0.00001412;-0.00015868
-0.00000603;0.00001411;-0.00015882
-0.00000595;0.00001418;-0.00015889
-0.00000589;0.00001422;-0.00015910
-0.00000578;0.00001428;-0.00015936
-0.00000566;0.00001438;-0.00015954
-0.00000554;0.00001447;-0.00015973
-0.00000551;0.00001452;-0.00015997
-0.00000553;0.00001459;-0.00016008
-0.00000550;0.00001459;-0.00016009
-0.00000550;0.00001455;-0.00016020
-0.00000547;0.00001448;-0.00016036
-0.00000542;0.00001454;-0.00016048
-0.00000535;0.00001468;-0.00016066
-0.00000538;0.00001482;-0.00016095
-0.00000534;0.00001499;-0.00016115
-0.00000527;0.00001506;-0.00016128
-0.00000518;0.00001507;-0.00016152
-0.00000509;0.00001504;-0.00016172
-0.00000501;0.00001511;-0.00016187
-0.00000499;0.00001515;-0.00016207
-0.00000495;0.00001524;-0.00016232
-0.00000493;0.00001532;-0.00016251
-0.00000482;0.00001538;-0.00016272
-0.00000470;0.00001542;-0.00016308
-0.00000452;0.00001546;-0.00016340
-0.00000442;0.00001552;-0.00016357
-0.00000430;0.00001550;-0.00016379
-0.00000423;0.00001544;-0.00016399
-0.00000415;0.00001547;-0.00016408
-0.00000415;0.00001550;-0.00016423
-0.00000412;0.00001548;-0.00016444
-0.00000416;0.00001562;-0.00016460
-0.00000416;0.00001568;-0.00016471
-0.00000418;0.00001575;-0.00016495
-0.00000418;0.00001580;-0.00016522
-0.00000411;0.00001590;-0.00016538
-0.00000407;0.00001590;-0.00016552
-0.00000412;0.00001587;-0.00016570
-0.00000415;0.00001588;-0.00016572
-0.00000418;0.00001588;-0.00016574
-0.00000426;0.00001591;-0.00016591
-0.00000430;0.00001600;-0.00016608
-0.00000431;0.00001608;-0.00016619
-0.00000434;0.00001610;-0.00016635
-0.00000438;0.00001612;-0.00016655
-0.00000447;0.00001623;-0.00016666
-0.00000450;0.00001634;-0.00016682
-0.00000452;0.00001640;-0.00016707
-0.00000456;0.00001643;-0.00016716
-0.00000454;0.00001639;-0.00016716
-0.00000456;0.00001628;-0.00016721
-0.00000458;0.00001622;-0.00016725
-0.00000460;0.00001616;-0.00016723
-0.00000462;0.00001614;-0.00016725
-0.00000459;0.00001606;-0.00016739
-0.00000456;0.00001608;-0.00016747
-0.00000452;0.00001607;-0.00016761
-0.00000452;0.00001606;-0.00016774
-0.00000460;0.00001608;-0.00016777
-0.00000474;0.00001611;-0.00016775
-0.00000477;0.00001619;-0.00016790
-0.00000478;0.00001628;-0.00016821
-0.00000475;0.00001646;-0.00016846
-0.00000475;0.00001658;-0.00016861
-0.00000482;0.00001660;-0.00016877
-0.00000494;0.00001670;-0.00016885
-0.00000494;0.00001683;-0.00016898
-0.00000494;0.00001691;-0.00016926
-0.00000491;0.00001702;-0.00016955
-0.00000491;0.00001711;-0.00016969
-0.00000495;0.00001715;-0.00016978
-0.00000499;0.00001712;-0.00016986
-0.00000498;0.00001712;-0.00016990
-0.00000499;0.00001716;-0.00017001
-0.00000497;0.00001716;-0.00017026
-0.00000495;0.00001723;-0.00017052
-0.00000491;0.00001734;-0.00017074
-0.00000486;0.00001743;-0.00017101
-0.00000486;0.00001753;-0.00017137
-0.00000486;0.00001767;-0.00017162
-0.00000486;0.00001778;-0.00017184
-0.00000493;0.00001785;-0.00017208
-0.00000498;0.00001789;-0.00017221
-0.00000503;0.00001797;-0.00017230
-0.00000507;0.00001798;-0.00017248
-0.00000509;0.00001801;-0.00017270
-0.00000507;0.00001806;-0.00017284
-0.00000510;0.00001810;-0.00017304
-0.00000513;0.00001806;-0.00017322
-0.00000518;0.00001811;-0.00017336
-0.00000525;0.00001818;-0.00017348
-0.00000525;0.00001819;-0.00017373
-0.00000529;0.00001822;-0.00017396
-0.00000529;0.00001825;-0.00017403
-0.00000535;0.00001826;-0.00017403
-0.00000543;0.00001817;-0.00017404
-0.00000550;0.00001815;-0.00017397
-0.00000558;0.00001815;-0.00017396
-0.00000565;0.00001818;-0.00017405
-0.00000573;0.00001819;-0.00017412
-0.00000575;0.00001825;-0.00017412
-0.00000583;0.00001827;-0.00017427
-0.00000585;0.00001830;-0.00017447
-0.00000583;0.00001835;-0.00017455
-0.00000585;0.00001839;-0.00017467
-0.00000585;0.00001837;-0.00017483
-0.00000582;0.00001838;-0.00017497
-0.00000577;0.00001850;-0.00017520
-0.00000574;0.00001853;-0.00017552
-0.00000574;0.00001863;-0.00017579
-0.00000586;0.00001877;-0.00017589
-0.00000599;0.00001890;-0.00017599
-0.00000618;0.00001898;-0.00017617
-0.00000626;0.00001909;-0.00017623
-0.00000623;0.00001915;-0.00017627
-0.00000621;0.00001913;-0.00017637
-0.00000615;0.00001911;-0.00017639
-0.00000613;0.00001914;-0.00017629
-0.00000615;0.00001914;-0.00017627
-0.00000623;0.00001918;-0.00017628
-0.00000627;0.00001925;-0.00017625
-0.00000630;0.00001933;-0.00017636
-0.00000626;0.00001941;-0.00017660
-0.00000623;0.00001951;-0.00017674
-0.00000623;0.00001962;-0.00017678
-0.00000634;0.00001974;-0.00017690
-0.00000634;0.00001982;-0.00017696
-0.00000638;0.00001994;-0.00017694
-0.00000637;0.00002002;-0.00017696
-0.00000637;0.00002006;-0.00017699
-0.00000638;0.00002013;-0.00017694
-0.00000642;0.00002022;-0.00017688
-0.00000646;0.00002030;-0.00017691
-0.00000654;0.00002041;-0.00017686
-0.00000658;0.00002049;-0.00017667
-0.00000670;0.00002058;-0.00017658
-0.00000681;0.00002069;-0.00017660
-0.00000693;0.00002085;-0.00017662
-0.00000701;0.00002105;-0.00017668
-0.00000711;0.00002114;-0.00017678
-0.00000718;0.00002128;-0.00017674
-0.00000726;0.00002137;-0.00017664
-0.00000733;0.00002144;-0.00017675
-0.00000737;0.00002156;-0.00017695
-0.00000737;0.00002172;-0.00017710
-0.00000742;0.00002184;-0.00017719
-0.00000753;0.00002189;-0.00017728
-0.00000758;0.00002198;-0.00017730
-0.00000766;0.00002208;-0.00017727
-0.00000769;0.00002212;-0.00017731
-0.00000773;0.00002213;-0.00017730
-0.00000774;0.00002218;-0.00017712
-0.00000785;0.00002220;-0.00017696
-0.00000790;0.00002218;-0.00017684
-0.00000802;0.00002221;-0.00017667
-0.00000808;0.00002224;-0.00017649
-0.00000816;0.00002229;-0.00017643
-0.00000836;0.00002233;-0.00017633
-0.00000852;0.00002241;-0.00017619
-0.00000866;0.00002248;-0.00017608
-0.00000881;0.00002249;-0.00017592
-0.00000890;0.00002253;-0.00017557
-0.00000900;0.00002249;-0.00017520
-0.00000913;0.00002242;-0.00017489
-0.00000928;0.00002249;-0.00017473
-0.00000938;0.00002260;-0.00017473
-0.00000942;0.00002269;-0.00017489
-0.00000944;0.00002277;-0.00017503
-0.00000950;0.00002288;-0.00017504
-0.00000960;0.00002296;-0.00017511
-0.00000968;0.00002305;-0.00017527
-0.00000977;0.00002314;-0.00017531
-0.00000992;0.00002324;-0.00017523
-0.00001002;0.00002321;-0.00017512
-0.00001005;0.00002322;-0.00017492
-0.00001008;0.00002328;-0.00017479
-0.00001016;0.00002336;-0.00017491
-0.00001024;0.00002347;-0.00017520
-0.00001032;0.00002365;-0.00017533
-0.00001040;0.00002373;-0.00017535
-0.00001048;0.00002377;-0.00017545
-0.00001054;0.00002388;-0.00017560
-0.00001057;0.00002403;-0.00017575
-0.00001054;0.00002409;-0.00017587
-0.00001056;0.00002413;-0.00017585
-0.00001057;0.00002416;-0.00017557
-0.00001065;0.00002416;-0.00017533
-0.00001069;0.00002417;-0.00017529
-0.00001074;0.00002424;-0.00017527
-0.00001072;0.00002424;-0.00017515
-0.00001070;0.00002424;-0.00017500
-0.00001074;0.00002420;-0.00017480
-0.00001074;0.00002420;-0.00017451
-0.00001076;0.00002420;-0.00017440
-0.00001074;0.00002419;-0.00017440
-0.00001072;0.00002428;-0.00017439
-0.00001070;0.00002433;-0.00017443
-0.00001070;0.00002437;-0.00017449
-0.00001076;0.00002445;-0.00017451
-0.00001081;0.00002451;-0.00017444
-0.00001089;0.00002452;-0.00017448
-0.00001092;0.00002457;-0.00017456
-0.00001100;0.00002467;-0.00017456
-0.00001103;0.00002471;-0.00017456
-0.00001104;0.00002469;-0.00017449
-0.00001104;0.00002473;-0.00017439
-0.00001107;0.00002476;-0.00017431
-0.00001103;0.00002477;-0.00017439
-0.00001103;0.00002483;-0.00017447
-0.00001105;0.00002491;-0.00017433
-0.00001105;0.00002483;-0.00017413
-0.00001123;0.00002480;-0.00017400
-0.00001127;0.00002479;-0.00017393
-0.00001132;0.00002489;-0.00017409
-0.00001141;0.00002497;-0.00017447
-0.00001153;0.00002507;-0.00017476
-0.00001164;0.00002515;-0.00017484
-0.00001176;0.00002515;-0.00017489
-0.00001188;0.00002519;-0.00017491
-0.00001196;0.00002524;-0.00017481
